,id,minimum_lease,maximum_lease,daily_price,monthly_price,weekend_price,weekly_price,is_hourly_enabled,hourly_price,seo_title,title,description,seo_description,neighborhood,city,postal_code,space_type,location_type,primary_features__c,ideal_for__c,city_slug
3123,34815,1,2.0,1300.0,,1300.0,,True,100.0,,"Panoramic Nature View, Pool, Jacuzzi, Bar + more - Location is perfect for photoshoots or videoshoots of all kinds, or small private events.","Nestled in the beautiful hills of Encino is a  3 bedroom, 4 bathroom home with stunning panoramic views of the hills and the city below. 
Home has a saltwater pool and jacuzzi and multiple decks to view the sunrise or sunset at an event or for shooting. Recently remodeled chef's kitchen with a large center island, 6 burner cooktop and a beautiful and bright breakfast nook. 
Hardwood floors with a full saloon style bar, new modern furniture, sexy red to black flip sequin curtains and LED mood lighting for any occasion. Outdoor patios are perfect for yoga with yoga mats included.

1 or 2 bedrooms MAY be available for shooting. 

Master suite MAY be available. 

5 hour minimum for hourly bookings.

Furniture can be re-arranged as necessary as long as it's returned to its original location.

Location is perfect for photoshoots or videoshoots of all kinds, or small private events.",,Encino,Los Angeles,91436,Mansion / House,,Air Conditioning;Furniture;Counters;Electricity;Fitting Rooms;Heating;Kitchen;Street Level;Internet;Toilets;Living Space;Stunning View;Ground Floor;Bathroom;Bar;Daylight;Garden;Large Door Entrance;Multiple Rooms;Water Access;Terrace,Product Launch;Food Event;Corporate Event;Photoshoot & Filming;Conference;Meeting;Photo Shooting,los-angeles
3129,35506,1,,2040.0,,,,False,,,Glass-walled Staircase for Filming and Photoshoots,"The building staircase specifically built fronting the building's top-to-bottom-floor glass art-deco makes for a unique ""staircase scene filming.""  The stairs railing is also made with a minimalist look to maximize and emphasize the beauty of the glass wall.

The transparent walls provide a unique visual appeal, allowing for creative and dynamic shots. The interplay of natural light and the sleek design of the staircase create a modern and captivating backdrop, adding sophistication to any production.",,Central LA,Los Angeles,90048,Photo / Filming Studio,,Air Conditioning;Internet,Photoshoot & Filming;Photo Shooting,los-angeles
3135,35503,1,,2400.0,,,,False,,,Creative Office with High Ceiling & Natural Light,"Creative 8500SF open office space with carpeted big boss room, brick-walled kitchen & pantry, office file room, and conference rooms, all on one floor at the Fairfax District, between CBS Studios and the Beverly Mall.  Access to the building is easy through the 10 and 101 Freeways.  

This creative office space is NOT furnished, although 25 mobile desks and chairs, five file cabinets, and a few bins are available. It has a high open-beam ceiling for a more industrial look, concrete, terrazzo floors, exposed brick, ducts, and beams that make for a modern unfinished appeal. The area is lighted naturally through the skylight glass windows.  Included in the area are conference rooms, cubes, and ""the big boss"" office space, all unfurnished.

Street parking is available in front of the building and surrounding streets.",,Central LA,Los Angeles,90048,Photo / Filming Studio,,Air Conditioning;Electricity;Kitchen;Toilets;Elevator,Photoshoot & Filming;Office;Photo Shooting,los-angeles
3150,30887,1,84.0,500.0,11000.0,600.0,3000.0,True,200.0,,Creative Space in Tarzana,This is a minimalist modern all white event/pop up space with natural light and extra guesthouse/showroom space with white walls and projection space.,,Tarzana,Los Angeles,91335,Event Space,,Air Conditioning;Furniture;Garment Rack;Counters;Electricity;Handicap Accessible;Heating;Kitchen;Lighting;Security System;Street Level;Internet;Window Display;Toilets;Living Space;Ground Floor;Bathroom;Daylight;Whitebox / Minimal;Industrial;Garden;Private Parking;Multiple Rooms;Water Access;Smoking Area,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Photoshoot & Filming;Shop Share;Photo Shooting,los-angeles
3156,11808,1,30.0,2500.0,35000.0,4500.0,10000.0,False,,DTLA Penthouse Studio,DTLA Penthouse Studio,"This spacious white-washed penthouse studio in the heart of DTLA is perfect for Events, Showrooms and Creative Projects.

With unobstructed views of the DTLA Skyline, it is a stunning open space, featuring polished concrete floors and a semi open layout with an abundance of natural mid-day and sunset light entering from the windows. With sheer see-through curtains, the studio provides a whimsical dreamy atmosphere. The natural breeze throughout the day and all the white painted walls and white furniture, the place provides for a blank canvas for creative events.

The space is easily accessible via all major freeways and is a beautiful studio ideal for designers and artists to host unique projects and events.","This spacious white-washed penthouse studio in the heart of DTLA is perfect for Events, Showrooms and Creative Projects.",Downtown,Los Angeles,90015,Apartment / Loft,,Air Conditioning;Furniture;Garment Rack;Electricity;Handicap Accessible;Heating;Security System;Internet;Toilets,Fashion Show;Private Sale;Art Opening;Product Launch;Pop-Up Store;Fashion Showroom;Corporate Event;Photoshoot & Filming,los-angeles
3164,35454,1,7.0,539.0,,599.0,2695.0,False,,,Art 4 - wooden corner and minimalistic art walls,"Art 4 is a daylight corner photo studio for rent featuring large windows that face both southeast and southwest.
Custom wooden blinds partially obscure the big windows, giving you a fine degree of control over the light streaming over the dark wood floor and wooden corner paneling. A 7-foot marquee star is featured alongside this studio's stunningly versatile wooden accents.",,Downtown Los Angeles,Los Angeles,90015,Photo / Filming Studio,,Air Conditioning;Garment Rack;Electricity;Fitting Rooms;Lighting;Internet;Toilets;Daylight;Water Access,Photoshoot & Filming;Photo Shooting,los-angeles
3166,12802,1,336.0,3600.0,65000.0,5500.0,19500.0,True,550.0,Incredible LA Event Space,Incredible LA Event Space,"Centrally located in downtown LA, this modern and fresh event space is conveniently located minutes from LA Live and is perfect for a Product Launch, Fashion Show, Large Scale Pop-Up Store or Production Shoot.

This space is vast and beautiful featuring two large warehouse-style rooms separated by a contemporary loft which includes two meeting rooms and a kitchen. The interior is modern featuring beautiful natural light, exposed brick walls, polished concrete floors, wooden bow-truss ceilings and hanging exposed fluorescent lighting. This facility also offers health & safety protocols, preferred catering/bar options, parking, security and more. 

This space can help make any event vision come to life with guaranteed satisfaction. It is an amazing space and perfect for an unforgettable pop-up event. 

Max capacity: 500 guests

No smoking or fog machines allowed inside the space.

Events or late-night parties are subject to additional fees.

***Please inquire for custom rates. Flexible space willing to work with clients and their budgets.***","Located in Central LA, this modern and fresh event space is conveniently located minutes from LA Live and is perfect for a Product Launch, Fashion Show, Large Scale Pop-Up Store or Production Shoot.",Downtown,Los Angeles,90015,Warehouse,,Air Conditioning;Furniture;Garment Rack;Counters;Electricity;Fitting Rooms;Handicap Accessible;Heating;Kitchen;Lighting;Security System;Stock Room;Street Level;Internet;Window Display;Office Equipment;Sound & Video Equipment;Toilets;Bar,Fashion Show;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Food & Beverage,los-angeles
3181,11844,1,28.0,1000.0,14000.0,1000.0,5000.0,False,,Prime Silverlake Pop-Up Store,Prime Silverlake Pop-Up,"Conveniently located on Sunset Boulevard smack dab in the heart of the thriving Silver Lake scene, this turnkey white box gallery space is the perfect venue for the discerning art curator.  Consisting of 1200 square feet of gallery space, over 170 linear feet of usable wall space and a 400 sq foot outdoor patio, you have everything you need in one place.  We are set back from Sunset just enough to get a sense of intimacy yet close enough to feel the street's energy.   
The space is also perfect for photo shoots, filming, retail, fitness or different types of group events.  
White walls and ceilings throughout,  track lighting,  air conditioning, movable walls, privacy shades, herringbone parquet flooring, large bathroom and guest parking.",This minimal space is located in the popular area of Silverlake and is a great opportunity for brands to host a Pop-Up Store or Showroom.,Silver Lake,Los Angeles,90026,Art Gallery,,Air Conditioning;Furniture;Garment Rack;Electricity;Handicap Accessible;Heating;Lighting;Street Level;Internet;Window Display;Sound & Video Equipment;Toilets;Ground Floor;Bathroom;Daylight;Raw;Whitebox / Minimal;Private Parking;Water Access;Animals Friendly,Fashion Show;Private Sale;Art Opening;Product Launch;Pop-Up Store;Fashion Showroom;Corporate Event;Shopping Mall;Photoshoot & Filming;Conference;Meeting;Office;Shop Share;Photo Shooting,los-angeles
3182,32335,1,336.0,350.0,5250.0,350.0,1750.0,True,45.0,,Industrial Creative Studio Space,"This industrial and versatile creative studio space in the heart of Culver City's Art's District serves as a beautiful space for any photo/video shoots, content, and event space. Because we are located on the street front this studio would also serve as a great location for a pop up shop. This studio can be a blank canvas if needed, everything on the walls/furniture is removable. Our space includes concrete floors, 10 ft tall ceilings, great natural light, privacy blinds, shampoo bowl backwash station, and climazone hair processor. Space and surrounding areas are extremely quiet making it perfect to film audio. Basic photography lighting and equipment, 10 X 12 backdrop with metal stands, white, black and green backdrop, and dressing room available, any other equipment needed should be brought onsite.

Owner has 30+ years experience on set doing photo and video shoots/campaigns and will ensure space is kept to the highest standard.

2 free parking spots available in the back, as well as ample metered street and residential street parking. 

Studio is located on the street front of the Culver City Art's District surrounded by a unique collection of contemporary art galleries, artist studios, boutique restaurants, and specialty shops. Art's District also provides amazing backgrounds for outdoor shoots.

Walking distance to Platform, Helms design complex, and local restaurants and coffee shops, there are plenty of food and coffee options in the neighborhood and surrounding areas.

Studio has a full bathroom, modular room that can be used as a dressing room, sonos speakers, shampoo bowl and backwash station stocked with shampoo, conditioner, styling products, and a climazone hair processor.

Scouting site visits are allowed prior to booking.",,McManus,Culver City,90232,Photo / Filming Studio,,Air Conditioning;Furniture;Electricity;Fitting Rooms;Handicap Accessible;Heating;Lighting;Security System;Stock Room;Street Level;Internet;Toilets;Living Space;Ground Floor;Bathroom;Daylight;Whitebox / Minimal;Industrial;Private Parking;Multiple Rooms;Water Access;Smoking Area;Animals Friendly,Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Photo Shooting,los-angeles
3193,33823,1,5.0,820.0,,820.0,,True,400.0,,Creative Studio Space for Photography and filming location,"This 1400 square feet creative studio space is nestled in the heart of the trendy Woodland Hills area, offering a vibrant and inspiring location for media production. Situated in a sought-after neighborhood, the studio benefits from its proximity to an array of amenities, including trendy cafes, restaurants, and boutique shops, fostering a dynamic and creative atmosphere.

The studio space itself has been thoughtfully designed to maximize functionality and creative potential. With its generous 1400 square feet footprint, it provides ample room for various activities and sets within a single cohesive space. The open floor plan allows for flexible configuration, catering to the specific needs of TV, film, and photo productions.

Natural light floods the studio through large windows, infusing the space with an uplifting and invigorating ambiance. Additionally, the studio is equipped with a comprehensive lighting system, including overhead fixtures, spotlights, and diffusers, ensuring optimal control over lighting conditions and enhancing creative possibilities. The adjustable lighting setups cater to the specific requirements of different projects, allowing for the creation of various moods and aesthetics.

The studio is designed to provide utmost convenience and functionality. It boasts sturdy and adaptable furniture that can be rearranged or removed to accommodate different production setups. This flexibility enables seamless transitions between filming scenes, setting up photoshoots, or hosting client meetings.

One of the standout features of the studio is its breathtaking views. Whether it overlooks the vibrant streets of Woodland Hills, captures the picturesque beauty of nearby natural landscapes, or frames the city skyline in the distance, the studio offers captivating vistas that can serve as a backdrop for creative inspiration.

The trendy location of Woodland Hills adds an extra touch of appeal to the studio space. Being surrounded by a bustling community of artists, filmmakers, and creative professionals, the area fosters collaboration and networking opportunities. It serves as a hub for innovation, making it an ideal location for those seeking to be at the forefront of the media industry.",,Woodland Hills,Los Angeles,91367,Photo / Filming Studio,,Air Conditioning;Furniture;Electricity;Handicap Accessible;Heating;Kitchen;Lighting;Internet;Office Equipment;Sound & Video Equipment;Toilets;Stunning View;Bathroom;Elevator;Whitebox / Minimal;Garden;Large Door Entrance,Photoshoot & Filming;Office;Photo Shooting,los-angeles
3201,16598,1,28.0,700.0,10000.0,775.0,4000.0,False,,Gloss White Gallery Space on Fairfax Ave,Gloss White Gallery Space on Fairfax Ave,"Step into a world of artistic wonder and unlimited possibilities with this mesmerizing gallery space on the legendary Fairfax Ave. Bathed in a gleaming gloss white, this versatile venue is a dream come true for art exhibitions, retail stores, product launches, and captivating photo and video shoots. 

Prepare to be enchanted as you explore the expansive 1100sqft exhibition space, a blank canvas ready to be transformed according to your unique vision. Bathed in natural light streaming through two magnificent storefront windows, this gallery is a breathtaking backdrop for your creative endeavors. Marvel at the gallery track lighting, adorned with art-approved daylight bulbs, casting a magical glow on your exhibits. 

As you wander through the gallery, you'll discover a host of amenities designed to elevate your experience. Immerse yourself in the ambiance created by full LED ambient lighting, gracefully tracing the perimeter of the space. Showcase your masterpiece on the impressive 8ft x 8ft presenting wall, capturing the attention of all who enter. With in-house vinyl decal production and an art hanging service at your disposal, every detail will be flawlessly executed.

Delight in the immersive surround speaker system, ensuring your event is accompanied by a symphony of sound. Take a moment to appreciate the sleek 8ft LED RGB backlit counter, serving as both a striking focal point and a practical storage solution. Adorned with three 8ft pews and four 4ft benches, this gallery effortlessly combines style and comfort.

Efficiency and modernity intertwine seamlessly in this space, with a check-in counter featuring a TV monitor for captivating video displays. And should you require additional parking, fear not! Take advantage of the back parking lot rental, as well as easy access to metered street parking and nearby parking structures. One designated parking spot is exclusively reserved for your convenience.

Enveloped by a vibrant neighborhood, this gallery is surrounded by an array of enticing attractions. Savor delectable meals at nearby restaurants, peruse trendy boutiques, or indulge your sweet tooth at Hansen's Cakes. Venture forth on foot to visit renowned destinations like LACMA, the Peterson Museum, and the Academy Museum. And with West Hollywood, Beverly Hills, and Melrose Ave just moments away, the allure of this location knows no bounds.

For over 15 years, this artist-run gallery has been a haven for creative expression. From awe-inspiring art exhibitions to monumental product releases, this space has hosted a multitude of special events. Picture-perfect video productions, masterful art direction, and unforgettable listening and record release parties for both independent and major record label bands have all found their place within these walls.

As you step into this extraordinary space, prepare to embark on a sensory journey like no other. A sanctuary of unbridled creativity and boundless diversity, this gallery welcomes all who are captivated by the extraordinary. The experience that awaits is nothing short of extraordinary.

We are open to consider budgets so please feel free to message!

Day rate is equivalent to 8 hours only. Pricing may change if additional hours are needed. Be sure to include in your booking request, hours for set up and take down before and after your event hours. Your access to the space begins and ends exactly at the hours you have booked.

Basic Rules: 
*All bookings must end by Midnight. No Late night events.  
* Leave space as you found it
* Do not move furniture. Please ask first. 
* All trash must be removed
* Furniture pads/cardboard boxes required to protect floor from gear
* Be respectful of the space and neighbors
* No excessive noise/music, no DJs, outside speakers or live performances. We have an in house speaker system that you are welcome to use via aux cord/wifi/ Spotify hook up
* One security guard must be present for every 100 patrons or if alcohol is present. 

Extra Fees
* The selling of alcohol is absolutely prohibited. Serving Alcohol requires approval prior and will be an additional fee $200, all guests to be invited 21+ and to be on a guest list and Not open to general public. A licensed security guard must be present if there is alcohol. 
In house Licensed security $150 is required.

Extra Services
* Art Hanging Service : If you are having an art show, we will hang your art for you for an additional fee. Please inquire. 

* We offer vinyl decal service for an additional fee. The vinyl decals can be installed on the storefront windows and gallery walls to personalize your event. Please inquire for additional pricing. 

The specifics of your event may bring up additional rules and costs.

This space Prohibits
* No Parties! 
*No late night events
* No DJs (you are welcome to use our surround sound speaker system for music only via aux cord or Spotify) 
* No live performances/concerts
* No Smoking inside or outside the gallery premises. 

If you have any additional questions, please feel free to ask. 
Thank you!","Our versatile gallery is a multi-purpose space and retail store front, facing busy Fairfax Ave.",Melrose,Los Angeles,90019,Art Gallery,,Furniture;Counters;Electricity;Handicap Accessible;Lighting;Security System;Street Level;Internet;Window Display;Toilets;Ground Floor;Bathroom;Daylight;Whitebox / Minimal;Private Parking;Water Access,Fashion Show;Private Sale;Art Opening;Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Office;Shop Share;Photo Shooting,los-angeles
3214,29706,1,84.0,1000.0,15000.0,1000.0,5000.0,True,125.0,,"Artisan Boutique & Salon. Great for Pop Up Shops, Daily Chair Rental or Filming","Location Highlights:

Step into an extraordinary event venue, nestled in the heart of Studio City, California, right on Ventura Boulevard. This captivating property is the perfect canvas for a wide range of events, offering a unique blend of character and versatility for all your special occasions.

Property Features:

Scenic Ventura Boulevard Views: Enjoy breathtaking views of Ventura Boulevard, a prime location that sets the stage for memorable events. The urban backdrop, combined with an elegant ambiance, provides the perfect atmosphere for your celebrations.

Adaptable Interiors: The property's high ceilings, ample natural light, and a spacious interior provide a welcoming and flexible space for your events. From weddings and galas to corporate gatherings and product launches, this location can be transformed to suit your event's unique needs.

Three Parking Spaces: Convenience is paramount for your guests. With three dedicated parking spaces, you can ensure that everyone arrives hassle-free and enjoys the event without the stress of parking.

Versatility at Its Best: Whether you're planning a wedding, a birthday party, a corporate conference, a product launch, or any other event, this location effortlessly adapts to a wide variety of creative concepts and themes. It's the ideal backdrop for turning your vision into reality.

Prime Location Accessible to All: Situated along Ventura Boulevard, this event venue is easily accessible from major freeways and in close proximity to popular restaurants, cafes, and other amenities. Your guests will appreciate the convenience and accessibility.

Why Choose Our Event Venue:

This captivating event venue marries aesthetics with practicality. The stunning Ventura Boulevard views, adaptable interiors, convenient parking, and prime location make it an exceptional choice for hosting memorable events.

Whether you're an event planner or an individual celebrating a special occasion, our Studio City venue offers a versatile backdrop for your unique event. Contact us today to secure this fantastic location and create unforgettable memories for your guests on Ventura Boulevard.",,Studio City,Los Angeles,91604,Boutique / Shop,,Air Conditioning;Garment Rack;Electricity;Fitting Rooms;Heating;Lighting;Security System;Stock Room;Street Level;Internet;Window Display;Toilets;Ground Floor;Bathroom;Daylight;Water Access,Fashion Show;Private Sale;Art Opening;Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Office;Shop Share;Photo Shooting,los-angeles
3237,27635,1,504.0,500.0,12000.0,500.0,3000.0,True,200.0,,"Art Deco Restaurant / Industrial / Coffee Shop / Open Kitchen Bar Space Available for Shoots, Events","Mid-century modern, old Hollywood style Art Deco restaurant space located in Highland Park 90042

POPUP POP UP Restaurants ghost kitchen catering hall etc
Photo shoots
Videos
Film Movie Movies Shorts School Projects

Very trendy area NorthEast NoHo North East Los Angeles South Pasadena Glendale Eagle Rock Downtown Dodgers Stadium Boyle Heights Lincoln Heights adjacent

No food preparation allowed if served.
Must get your own permits. 
Has a basement with dumb waiter, looks like an old speakeasy.
Street parking.
Contact for more info.",,Highland Park,Los Angeles,90042,Restaurant / Bar / Cafe,,Furniture;Counters;Electricity;Handicap Accessible;Heating;Kitchen;Lighting;Street Level;Toilets;Ground Floor;Bathroom;Daylight;Industrial;Large Door Entrance;Multiple Rooms,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Shopping Mall;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Photo Shooting,los-angeles
3243,3652,2,168.0,2600.0,67000.0,,13000.0,False,,Art Gallery in Venice Beach,Art Gallery in Venice Beach,"This gallery space is located in two fashionable retail areas; on Abbot Kinney Blvd, Venice Beach, Los Angeles and in the Paramount Pictures building in Surry Hills, Sydney. GQ magazine named Abbot Kinney Blvd “The coolest block in America” and has always attracted trendsetting audiences. 

Both spaces offer our clients the option to expand their campaigns with our “Experiential Spaces” and directly interact with consumers. The spaces have been used for ad research, campaign launches, retail pops-ups, branded events, product trials, and sponsored art exhibitions. Clients include Channel, Hallmark / 5 POINTS, Anheuser-Busch / Rolling Rock, the Chase Group, Odd Molly Sweden, Static Swimwear, Drift / Lionsgate, Red Bull and others. 

This space offers bespoke integration to amplify a brand’s touch-points. From linking awareness campaigns, to consumer engagement data collection, beacon-enabled messaging to mobile technology, on-site interactive branded building murals / OOH, direct to consumer retailing, and other initiatives that align with a brand’s marketing and sales strategy.

The rental price includes all utilities, bluetooth wifi speakers. Parking is not included

Cleaning Fee: $300
Security Deposit: $1000-$10000 (Varies based on rental duration)","This gallery space is located in two fashionable retail areas; on Abbot Kinney Blvd, Venice Beach, Los Angeles and in the Paramount Pictures building in Surry Hills, Sydney.",Venice Beach,Los Angeles,90291,Boutique / Shop,,Counters;Electricity;Fitting Rooms;Heating;Lighting;Security System;Street Level;Internet;Window Display;Toilets;Private Parking,Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store,los-angeles
3298,19003,4,,3000.0,32000.0,4000.0,19600.0,False,,High Exposure Corner Space in West Hollywood,High Exposure Corner Space in West Hollywood,"Located at one of the most prestigious corners in Los Angeles. This beautiful open space is the ideal location for a brand to host their next Pop-Up, product launch or showroom. 

This large and open space features polished concrete floors, high exposed ceilings, folding glass wall, and large outdoor area that can be activated for special events. The glass frontage allows for great visibility and natural light to shine throughout the day. 

Walking distance to the world famous Weho Boystown, and 2 blocks from world renown Sunset Strip. Excellent exposure and signage opportunities. Tremendous vehicular and pedestrian traffic (±46,000 cars). Signalized intersection/hard corner. Frontage facing the very affluent and pedestrian heavy Santa Monica ""strip"", the most desirable location in West Hollywood.",Located at one of the most prestigious corners in Los Angeles.,West Hollywood,West Hollywood,90069,Boutique / Shop,,Air Conditioning;Electricity;Handicap Accessible;Heating;Lighting;Street Level;Internet;Window Display;Toilets,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Shopping Mall;Photoshoot & Filming,los-angeles
3299,35505,1,,2040.0,,,,False,,,"Rooftop for Filming, Shooting and Special Events","This space is exceptional for Filming, Photoshoots, Event Space, even Wedding Parties on the ROOFTOP. The center part of the roof deck, 650SF is built like a stage that can hold up to 10 people.  The whole area is 1000SF and can be used to hold auxiliary equipment and in case of parties, additional tables.  This can be available day and or night. Perfect place to film while the sun sets on the horizon or do high-contrast model photography at noon.  The white roofing material reflects the sun on the subject.

Enjoy unobstructed views of Downtown, Fairfax, / Mid-City, Beverly Grove, Beverly Hills, West Hollywood, Hollywood Hills, and Hollywood Sign. We have to limit the number of people on the roof to 25 to comply with LAFD safety.

The images and the area speak for themselves.",,Central LA,Los Angeles,90048,Rooftop,,Rooftop,Photoshoot & Filming;Photo Shooting,los-angeles
3340,32951,1,21.0,1200.0,,1200.0,6000.0,True,275.0,,Hollywood Experience Event Space,"Expansive Campus for Partial or Full use for Meeting, Events and Filming:  
•Gymnasium - Enchantment Under the Sea Dance film location - 120 capacity (4,000 SF)
•Courtyard – lovely garden area with fountain and open sky view (1,750 SF)
•Multi-Purpose Rooms – 60- 80 capacity
•Outdoor Green Lawn Area – up to 120 capacity (4,100 SF)
•Large Parking Lot - with 100 stalls and security",,Central LA,Los Angeles,90028,Event Space,,Air Conditioning;Furniture;Electricity;Fitting Rooms;Heating;Kitchen;Lighting;Street Level;Internet;Toilets;Ground Floor;Bathroom;Garden;Private Parking;Liquor Licence;Water Access;Concierge,Fashion Showroom;Corporate Event;Conference;Meeting;Photo Shooting,los-angeles
3342,31720,1,,2500.0,37500.0,4500.0,12500.0,False,,,Art Deco Penthouse and Rooftop Event Deck,"The most famous rooftop penthouse in Los Angeles and one of its first, our penthouse and rooftop amaze and delight visitors and guests hosting their own celebrations who are fortunate enough to wander through and enjoy its glamorous spaces. 
The same space where Hollywood industry titans once partied and imbibed, thumbing their noses at Prohibition.",,Downtown Los Angeles,Los Angeles,90014,Event Space,,Air Conditioning;Furniture;Electricity;Heating;Kitchen;Internet;Living Space;Stunning View;Rooftop;Bathroom;Bar;Elevator;Liquor Licence;Smoking Area,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Photo Shooting,los-angeles
3351,14136,1,28.0,800.0,,950.0,,False,,Amazing Studio in Silver Lake,Amazing Studio in Silver Lake,"Situated on Sunset Blvd on the edge of Silver Lake, this space is on one of the highest commuted streets in the area. It is a wonderful opportunity to open a Pop-Up Store or Showroom in a space flooded with natural light.

The store is a fully built-out retail or gallery space ready for immediate occupancy. The interiors are raw and create a unique look. The features include a natural hardwood floor and 14' high ceilings. The main front room is 20'x40' with a wide open floor plan, white walls, and beautiful natural north light. Additionally, the space is located in walking distance to dozens of wonderful bars, restaurants, boutiques and coffee houses. 

With a unique atmosphere, this space is a great opportunity in a central location to expand your reach with a unique experience and the advantage of side street parking opportunities.

A Security deposit is needed before entering the space.","Situated on Sunset Blvd on the edge of Silver Lake, this space is on one of the highest commuted streets in the area.",Silver Lake,Los Angeles,90026,Boutique / Shop,,Air Conditioning;Garment Rack;Electricity;Handicap Accessible;Heating;Kitchen;Lighting;Street Level;Internet;Window Display;Toilets;Raw;Private Parking,Private Sale;Art Opening;Product Launch;Pop-Up Store;Fashion Showroom;Photoshoot & Filming,los-angeles
3354,33678,1,7.0,3000.0,,3250.0,15000.0,True,550.0,,Loft Space on Horizon Avenue,"Introducing an extra-large 2500 sqft loft space with one 13-foot high ceilings, perfect for your next booking! 
This versatile location offers endless possibilities for creative activities, from photo and video shoots to film and catalog staging. It's also an excellent choice for product and company launches, music video and live stream shoots, and art gallery openings, as well as NFT events. In addition to its many uses, the space is also ideal for private dinners and yoga and sound bath sessions. 
The large 16ft wide rolling door entrance in the rear makes it perfect for someone running an outdoor production on Venice Beach, needing a styling or office studio. 
This versatile studio space offers endless opportunities to produce content that brings together various forms of expression and fosters collaboration.",,Venice,Los Angeles,90291,Event Space,,Air Conditioning;Furniture;Counters;Electricity;Handicap Accessible;Heating;Kitchen;Lighting;Street Level;Internet;Window Display;Sound & Video Equipment;Toilets;Living Space;Ground Floor;Bathroom;Bar;Daylight;Whitebox / Minimal;Large Door Entrance;Water Access;Smoking Area,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Office;Shop Share;Photo Shooting,los-angeles
3359,23490,1,7.0,1200.0,,2000.0,4000.0,True,95.0,Large Ground Floor Industrial Space in Downtown Los Angeles,Large Ground Floor Industrial Space in Downtown Los Angeles,"This 4,000 sq foot open space is perfect for Art Exhibits, Product Launches, Retail Pop-Ups or Corporate events . As an owner/operator building we are extremely flexible to accommodate your needs. Located on the ground floor with tons of natural lighting and access to outdoor patio with spectacular views of DTLA. Fully updated with modern amenities with an industrial feel.","This 4,000 sq foot open space is perfect for Art Exhibits, Product Launches, Retail Pop-Ups or Corporate events .",Downtown,Los Angeles,90017,Event Space,,Air Conditioning;Furniture;Counters;Electricity;Handicap Accessible;Kitchen;Lighting;Security System;Street Level;Internet;Window Display;Office Equipment;Sound & Video Equipment;Toilets;Ground Floor;Industrial,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Food & Beverage,los-angeles
