,id,minimum_lease,maximum_lease,daily_price,monthly_price,weekend_price,weekly_price,is_hourly_enabled,hourly_price,seo_title,title,description,seo_description,neighborhood,city,postal_code,space_type,location_type,primary_features__c,ideal_for__c,city_slug
3163,28461,1,,280.0,7000.0,300.0,1900.0,False,,,Gorgeous Gallery in a newly constructed condominium at Gowanus/Park Slope Brooklyn NY,"Glass corner commercial condo with two tall glass doors.  
High end fixtures and furniture is available for displaying paintings and sculptures.  
Over twelve feet high ceiling covered with modern light fixtures.  
Seven neighboring galleries on the same block.  
In the nearest proximity Hotels, Bars and Restaurants.  Large car and pedestrian traffic.",,Gowanus,Brooklyn,11215,Art Gallery,,Air Conditioning;Furniture;Garment Rack;Electricity;Fitting Rooms;Handicap Accessible;Heating;Kitchen;Lighting;Security System;Street Level;Internet;Window Display;Office Equipment;Sound & Video Equipment;Toilets;Stunning View;Ground Floor;Bathroom;Daylight;Industrial;Large Door Entrance;Water Access;Animals Friendly;Soundproof,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Office;Shop Share;Photo Shooting,new-york
3174,5865,1,,3000.0,55000.0,3500.0,18000.0,True,400.0,Showroom in Gramercy-Flatiron,Showroom in Gramercy-Flatiron,"Amazing event space perfect for film and photo shoots, corporate and culinary events, private parties located on the 4th floor. With over 10 years of experience we can provide a perfect venue for any event you can imagine, including fashion shows, product launches and celebrity chef demonstrations. Contact us anytime to set up an appointment to see our stunning spaces.

We have a minimum hourly rental of 6 hours. 

SPECIAL FEATURES
13-foot ceilings
Rolling barn doors open onto kitchen
Maple floors throughout
6 windows facing east
(2 floor to ceiling)
2 bathrooms
Passenger and freight elevator

AMENITIES
Client office
Greenroom
Coatroom
Wireless internet
Dedicated client phone line

KITCHEN
Fully equipped prep kitchen
Moveable island with interchangeable
surfaces and cooktops
Double wall oven
Commercial refrigerator

Capacity: 120 for a standing event.
100 for sit-down dinner.","Amazing two premier event spaces perfect for film and photo shoots, corporate and culinary events, private parties located on the 2nd floor.",Gramercy-Flatiron,New York,10003,Apartment / Loft,,Air Conditioning;Furniture;Garment Rack;Electricity;Handicap Accessible;Heating;Kitchen;Security System;Internet;Toilets;Living Space;Bathroom;Elevator;Daylight;Raw,Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Photo Shooting,new-york
3176,28621,28,224.0,,1500.0,,,False,,,Unique Converted Container in Downtown Brooklyn,"Cozy white box converted shipping container perfect for food or retail pop up or office space with plenty of foot traffic. 

24 hour access with your own interior door lock and a roll-down security gate. 

Conveniently located in Downtown Brooklyn, just one stop from Manhattan. Easily accessible by multiple subway lines and located across from DeKalb Market Hall",,Downtown Brooklyn,Brooklyn,11201,Unique Space,,Air Conditioning;Street Level;Window Display;Ground Floor;Bathroom;Whitebox / Minimal,Private Sale;Art Opening;Pop-Up Store;Food & Beverage;Office,new-york
3197,13032,7,336.0,,20000.0,,5000.0,False,,Cute Pop-up Space in Trendy Nolita,Cute Pop-up Space in Trendy Nolita,"**Available for bookings up to 12 months in advance**

PRICES MAY DIFFER THAN WHAT IS ILLLUSTRAED, PRICES VARY BY WEEK/ SEASON. 

Perfect white box retail space in the heart of Nolita. This space is ideal for Pop-Up Stores, Events and Art Exhibitions.

Large front window display with great visibility. The interiors are basic with wooden floors and white walls. All utilities are included including heat, air conditioning, WiFi and electricity and basic trash removal. 

Located close to several great shops and restaurants / high foot traffic.",Perfect white box retail space in the heart of Nolita.,Nolita,New York,10012,Boutique / Shop,,Air Conditioning;Furniture;Garment Rack;Electricity;Heating;Lighting;Stock Room;Street Level;Internet;Window Display;Toilets;Whitebox / Minimal,Private Sale;Art Opening;Product Launch;Pop-Up Store;Fashion Showroom,new-york
3200,31782,1,28.0,900.0,13500.0,1500.0,4500.0,False,,,"White box ""ready to go"" Gallery Space for Exhibition & Events","Located in the heart of Manhattan, this white box gallery space provides quintessential urban charm and character. Its proximity to Soho and Chinatown adds an additional layer of vibrancy to its inviting atmosphere. With fantastic foot traffic, easy transportation access, as well as numerous restaurants and coffee shops nearby, visitors to the gallery can enjoy a venture that continues long beyond their visit. To top it all off, the space benefits from natural sunlight during daytime hours, as well as a strong lighting system for events taking place after sunset.",,,New York,10002,Art Gallery,,Air Conditioning;Furniture;Electricity;Heating;Lighting;Street Level;Internet;Daylight;Animals Friendly,Fashion Show;Private Sale;Art Opening;Product Launch;Pop-Up Store;Fashion Showroom;Corporate Event;Photoshoot & Filming,new-york
3210,27329,1,,1200.0,18000.0,1500.0,6000.0,False,,,Midtown Photo Studio,"1200 Sq ft studio in Midtown Manhattan with 12 ft ceiling and soft daylight.

LOCATION: theBLANC Studio is located at 40th St between 5th Ave and Madison Ave, steps away from 7, B, D, F, M, 4, 5, 6 & S trains and 1 block from Bryant Park.

LIGHT: the Studio has large windows facing south, covered with Frosted Window Privacy Film - so you get a soft daylight.

BACKDROP: the Studio offers white and black backdrops for free. If you would like another color, please let us know 72 hrs in advance, and we will stock it for you for $60.

EQUIPMENT: All bookings include standard equipment at no additional cost. Please see the list below. Additional rental equipment is available, please contact us 72 hrs in advance.

*Please note that our daily rate includes 8 hours from 10 am to 6 pm. If you would like to stay beyond the 8 hours, please let us know, and we will charge an extra fee.

*We don't charge a standard cleaning fee. Please upkeep the space and leave it in the way it was presented at the starting of the session. If the space is left unclean or disorganized, we will need to charge you a cleaning fee of $400.

STANDARD EQUIPMENT IS AVAILABLE FOR FREE:

- 1 x Seamless Background Paper (Super White, 107"")

- 1 x Seamless Background Paper (Black, 107"")

- 2 x Clamps

- 1 x Profoto 3' RFi Octa Softbox

- 1 x Impact PortaFrame Scrim Flag Kit (24 x 36"")

- 5 x C-Stand

- 3 x Sandbag (15 lb)

- 1 x Gaffer Tape (2"" x 12 yd, Black)

RENTAL EQUIPMENT:

- 2 x Profoto D2 500 AIR Strobes

- 2 x Profoto D2 1000 AIR Strobes

- 2 x Godox AD400Pro Outdoor Flash

- 1 x Profoto Air Remote Transceiver

- 1 x Angler BoomBox Octagonal Softbox (36"")

- 1 x Angler BoomBox Octagonal Softbox (48"")

- 2 x Angler BoomBox Softbox Adapter Ring for Profoto

- 1 x Beauty Dish Reflector

- 1 x Snoot

- 2 x Extension Cords

- 1 x Apple Box (Full Size)

Space is used by other artists for purposes like (but not limited to): Dance Shoot, Film Shoot, Promotional Video, Web Series Shoot, Documentary Shoot, Production, Kickstarter Video, Workout Video, Filming, Fitness Video, Music Video, Video Shoot, Casting, Apparel Shoot, Clothing Shoot, Commercial Photoshoot, Fashion Shoot, Head Shot, Photo Shoot, Photo Studio, Portrait Photoshoot, Product Shoot, Promotional Photoshoot, Workshop, Class, Collaboration, Workshop",,,New York,10016,Photo / Filming Studio,,Air Conditioning;Furniture;Electricity;Heating;Security System;Internet;Sound & Video Equipment;Toilets;Bathroom;Elevator,Photo Shooting,new-york
3224,35421,1,,2800.0,33075.0,2800.0,14700.0,False,,3000 SQFT Soho Duplex with 22' Ceilings and Private Rooftop for rent on Spring St.,3000 SQFT Soho Duplex with 22' Ceilings and Private Rooftop,"Welcome to Spring Duplex, a fully renovated modern masterpiece situated in the heart of Soho, ideal for corporate events, networking, parties, birthdays, film/photo productions, and more. This multi-level unit spans 3000 SQFT indoors with an additional 1500 SQFT private rooftop, boasting 22' ceilings and fully soundproof windows for an exceptional experience.

THE SPACE
Experience urban luxury living at its finest in this meticulously designed space. The 3000-square-foot interior with soaring ceilings and fully soundproof windows offers breathtaking views and floods the unit with natural light. The chef's dream kitchen features top-tier appliances including a Sub Zero refrigerator, Wolf oven, and a full dishwasher, ensuring convenience for event preparations.

The centerpiece of this exceptional residence is the 1500-square-foot private rooftop, providing a 360-degree view of the city skyline. Whether hosting a gathering or enjoying private moments, this outdoor sanctuary sets the stage for unforgettable events.

Spring Duplex's prime location, just a block away from major subway lines, ensures easy access to top attractions and premier restaurants, making it an ideal venue for business or leisure events.

This unit, currently configured with luxury brand furniture, accommodates up to 8 guests or more, offering versatility for various group sizes. Immerse yourself in the modern charm of Soho, where every detail of Spring Duplex has been curated for an unparalleled guest experience, exuding luxury synonymous with 5-star accommodations. Contact our team for larger group inquiries.","Welcome to our Soho Duplex, a fully renovated modern masterpiece situated in the heart of Soho, ideal for corporate events, networking, parties, birthdays, film/photo productions, and more. This multi-level unit spans 3000 SQFT indoors with an additional 1500 SQFT private rooftop, boasting 22' ceilings and fully soundproof windows for an exceptional experience.",,New York,10012,Apartment / Loft,,Air Conditioning;Furniture;Electricity;Heating;Kitchen;Lighting;Security System;Internet;Window Display;Toilets;Living Space;Stunning View;Rooftop;Bathroom;Elevator;Industrial;Large Door Entrance;Multiple Rooms;Water Access;Animals Friendly;Soundproof,Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Office;Shop Share;Photo Shooting,new-york
3232,35055,1,3.0,800.0,,800.0,,False,,,"Open, Airy Soho photo studio","An airy, open studio on a quiet Soho street - housed in a creative agency with industry-leading production expertise.",,,New York,10012,Photo / Filming Studio,,Air Conditioning;Furniture;Electricity;Heating;Kitchen;Lighting;Internet;Office Equipment;Sound & Video Equipment;Bathroom;Elevator;Daylight;Multiple Rooms;Water Access;Animals Friendly,Photoshoot & Filming;Meeting;Office;Photo Shooting,new-york
3246,34048,1,,600.0,6000.0,720.0,3240.0,True,75.0,,Spacious Uptown Photo Studio w/ backdrops + equip,"Located in Harlem, This space looks to serve its community through our rental photography/video space with multiple backgrounds and props for our clients to use.
​
As a photo studio, actor's headshots, personal/family portraits, and passport photos are taken by our team of talented photographers. The ultimate goal is to allow creators/photographers to capture special moments while providing a welcoming and safe space for our clients to use.",,,New York,10027,Photo / Filming Studio,,Air Conditioning;Furniture;Garment Rack;Electricity;Heating;Lighting;Security System;Internet;Sound & Video Equipment;Toilets;Bathroom;Multiple Rooms;Water Access;Animals Friendly,Fashion Show;Product Launch;Corporate Event;Photoshoot & Filming;Meeting;Office;Photo Shooting,new-york
3257,32846,1,84.0,1100.0,16000.0,1300.0,4800.0,True,175.0,,Bright Daylight Film/Photo Studio in Williamsburg,"Our bright film/photo studio has large south-facing windows that let light pour in. Paper seamless hangs on the East wall closest to the windows with a multitude of color options available ($25 per pull - please request color prior to your shoot.) The living room space is great for client holding or your may use as set-decor. Our photos showcase most of the props available for your shoot. You may request individual props or rent the full prop-closet for $100 per day.

Close the roller shades to black the space out and have full control of your lighting. We have speed-rail above to hang lights and power outlets on all the walls.

6 large sound panels help keep the space quiet... for New York. 

Just down the hall edit bays and client holding are available upon special request.",,Williamsburg,Brooklyn,11211,Creative Space,,Air Conditioning;Garment Rack;Electricity;Heating;Lighting;Internet;Office Equipment;Toilets;Bathroom;Daylight;Large Door Entrance,Art Opening;Product Launch;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Office;Photo Shooting,new-york
3258,34010,1,,830.0,12450.0,1230.0,4150.0,False,,,Single Story Warehouse Creative Space Available in Bushwick,"Located right off Flushing and Wilson Ave, this beautiful, wide open 2108 Sq ft warehouse space is easily accessible via the Morgan L Train Stop and near a very busy intersection. 

Huge 12ft loading Door and skylights make this the perfect space for events, parties, fitness, film & photo shoots and storage also.

Located next to a soon to open all day coffee shop (Dayglow) and brewery with taproom (Niteglow).

Certificate of Insurance is required for any party / event rentals (general liability) prior to date of booking.",,,Brooklyn,11237,Warehouse,,Electricity;Lighting;Street Level;Internet;Ground Floor;Bathroom;Raw;Industrial;Large Door Entrance;Water Access,Fashion Show;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Photoshoot & Filming;Photo Shooting,new-york
3264,32732,1,,2500.0,,3500.0,,True,313.0,,Williamsburg Meetings Space,"Looking for the perfect place to host your next meeting, corporate event, or offsite?   

This space comprises a 1350 square foot Main Hall perfect for larger corporate events with up to 75 guests, and a 600 square foot Lounge with an open pantry ideal for smaller team meetings which, when set up boardroom style, can seat 14 guests.  

The spaces can be set up in various seating styles depending on the type of event and come equipped with full audio-visual capabilities, including a built-in sound system, Airplay-enabled smart TVs, webcams, projectors, and screens.  

Please enquire as to which furniture is included and which is part of a rental furniture package add-on.",,Williamsburg,Brooklyn,11249,Meeting Space,,Air Conditioning;Counters;Electricity;Handicap Accessible;Heating;Street Level;Internet;Ground Floor;Bathroom;Elevator;Industrial;Large Door Entrance;Water Access,Meeting,new-york
3265,32459,1,56.0,869.0,13999.0,949.0,5599.0,False,,,22A Empire State + Madison Sq Garden + Freedom Tower & Hudson Yards Views,"Stunning Views of Manhattan
These rates are only for Showrooms and pop ups. ( 10hr day Max and for extra hours we can discuss the hourly rate ) 
If you wish to host an event, birthday party , dinner etc etc, kindly message us for rates.

Our space is conveniently located in Garment District steps away from Penn Station and port Authority.
We have 5 individual spaces on 22nd & 23rd floor and can accommodate multiple room bookings for all different kind of usage.

Freight Elevators & doorman building, with staff on site.  Studios feature oversized windows and gorgeous views of The Empire State Building, Madison Square Garden, Freedom tower and The Hudson Yards. 
The Oversized Large windows facing East & South and oversized windows facing west has Stunning views of the city.
12+ foot ceilings throughout, the floor has 1 bathroom  and 1 ADA accessible one as well.

Suitable Events for  Meetings, Presentations, Workshops, Interviews/Small Castings, Yoga/Fitness classes, movement classes, birthday parties, weddings, engagement party, Art gallery, Fashion Events, Product launch, Market Week, Film & Photo Shoots and more.
For all bookings $129 cleaning fees will be applied
Kindly get in touch if you have any questions.",,,New York,10018,Event Space,,Air Conditioning;Furniture;Garment Rack;Electricity;Fitting Rooms;Handicap Accessible;Heating;Lighting;Internet;Sound & Video Equipment;Stunning View;Bathroom;Elevator;Daylight;Industrial;Water Access;Animals Friendly,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Office;Photo Shooting,new-york
3295,17492,2,336.0,3400.0,45000.0,3600.0,15000.0,False,,Unique Pop-Up on Crosby,AMAZING SOHO POP UP SPACE ON CROSBY,"** Amazing SoHo Storefront with High Ceilings, Perfect for POPUP / EVENTS! **

Once an Art Gallery & Showroom, this beautifully rebuilt and redesigned Space has a large storefront, facing Crosby Street. 

The floor to ceiling windows flood the space with natural light in a 17' high ceilings interior. 

The Space also features: 

* 2,200 sq ft of White-boxed space
* Oak Hard Wood Floors
* Track lighting
* Programmable HVAC
* 24/7 Key Access
* Spacious, Marble Bathroom
* Loading Dock
* Small Storage Room
* Steel Security Gate

This space is located in a dynamic, creative, upscale neighborhood with tons of boutiques, cafes, and eateries around. 

Amazing Location on Crosby Street, btwn Spring & Prince. 
Centrally located near many major Subways (#6, N, R, B, D, F, Q, C, E, J, M, Z) and Citibike.

We have hosted countless successful fashion / art / skincare / events, popups, and launches and would love to host yours as well!

We have several Amazing Spaces available in both our SoHo and our Midtown Building, 
please inquire! :)


* Please note:  
Minimum Rental Duration is TWO DAYS (not one).
We will also need the following standard procedures for every booking:
1- A security deposit (which will be returned post-event, minus any damages if there are any)
2- A COI, with our company listed as additional insured
3- Renter is responsible for acquiring any permits they may need, and hiring any security or fire guards that may be needed
4- Renter is responsible for arranging for their own cleaning and garbage pickup, or hiring our company to do it

Thank you for your consideration, and we look forward to hosting your Event! ~","This space is located in a dynamic, creative, upscale neighborhood with tons of boutiques, cafes, and eateries around.",SoHo,New York,10012,Boutique / Shop,,Air Conditioning;Electricity;Handicap Accessible;Heating;Lighting;Street Level;Internet;Window Display;Toilets;Elevator,Fashion Show;Private Sale;Art Opening;Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming,new-york
3300,4673,1,28.0,2040.0,30600.0,2250.0,10200.0,True,255.0,Spacious Gallery in Artsy Chelsea,Spacious Gallery in Artsy Chelsea,"This vast gallery space in Chelsea is perfect for art exhibitions, photo shoot, filming, Fashion showroom, Corporate events and product launches.

The space is located on the third floor and is loosely divided into three interconnected rooms. The bright white-box style interiors, polished white floors and large windows allow a wealth of natural light into the gallery creating a well-lit ambience. The space is suitable for a large art show, film shooting, Product launch, fashion showroom, media production and more.

Located in the heart of Chelsea with a view of the High Line and the Empire State building, this gallery is easily accessible and perfect for brands and creative professionals looking to impress in an arty and sophisticated environment. There are two elevators in the building allowing access to the third floor. There are loading docs on the street connecting to the 2 factory size freight elevators just corner from the space.

Please note that our daily rate includes 8 hours from 9 am to 5 pm from Monday to Friday. Any stay beyond the 8 hours will have an extra fee added to it of $280/hr. Weekends Saturday and Sunday any stay beyond the 8 hours will have an extra fee added to it of $300/hr. If total guests exceed more than 50, $20 will be added to the hourly fee. Multiple days rental will be added $150/ night. All extra fees except basic rental fees should be paid directly to the venue. The renter and the venue will exchange an agreement prepared by the venue.

The in-house rental amenities: Chairs, Tables, Coat racks, Pedestals, Speakers, Microphones, Projector etc. The list of rental furnitures available upon request.
 Rental furniture fee should be paid directly to the venue when order was made.

We require refundable security deposit of $600(one day rental)~depending on the length of the rental days. A site rep fee of $130 at the beginning and at the end of the event. The one time basic cleaning fee of $130 for one day renter. The cleaning fee varies according to the situation and the length of the rental days. The refundable security deposit, the excess hours fee, the exceeding number of the guests fee, the site rep fee, the cleaning fee and in-house rental amenities fee should be paid directly to the venue when exchange the agreement.

If alcohol were served Renter is required to hire one or two security guard/s at the space entrance to make sure that all guests are in the event space not in the hallways during the reception period. Alcohol stronger than beer/wine will require a bartender with a state liquor license.","This vast gallery space in Chelsea is perfect for exhibitions, photoshoot, filming, Fashion showroom, Corporate event and product launches.",Chelsea,New York,10001,Art Gallery,,Air Conditioning;Garment Rack;Electricity;Handicap Accessible;Heating;Lighting;Internet;Sound & Video Equipment;Toilets;Elevator;Raw;Whitebox / Minimal,Fashion Show;Private Sale;Art Opening;Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Meeting;Office;Photo Shooting,new-york
3315,35463,1,7.0,599.0,,659.0,2995.0,False,,,Rain Room - a large shooting area with a black tile wall,"Our new Rain room features a large shooting area with a black tile wall, black block wall, park bench, and some props for your rain shoot. 
It also has High efficiency water and air heaters to ensure your models stay warm and comfy.",,East Williamsburg,Brooklyn,11211,Photo / Filming Studio,,Garment Rack;Fitting Rooms;Internet;Toilets;Bathroom;Daylight;Water Access,Photoshoot & Filming;Photo Shooting,new-york
3316,35448,1,,5000.0,70000.0,5200.0,20000.0,False,,,Exquisite Soho Loft,"Our loft mainly operates as a studio during the day, but during non-business hours, its large enough to host events of all kind. 
We've always looked forward to sharing our platform with creative minds and aim to build community, relationships, and business collaborations. 
With about 5,000sqft this space is outfitted with mirrors, chairs, and tables to give it a modern beautiful look. 
It has exposed brick walls and extr large windows lining the entire length of the space. One corner of the space has a small photo studio with natural light in the day time.",,,New York,10006,Apartment / Loft,,Air Conditioning;Furniture;Counters;Electricity;Heating;Kitchen;Lighting;Internet;Sound & Video Equipment;Living Space;Stunning View;Bathroom;Elevator;Private Parking;Multiple Rooms,Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Corporate Event;Photoshoot & Filming;Food & Beverage;Meeting;Photo Shooting,new-york
3318,10111,30,84.0,,40000.0,,,False,,Beautiful Gallery Space in SoHo,White box commercial art gallery on Bowery,"This bright and spacious 3,800 sq ft gallery space in prime Bowery location is available for month long rentals from mid December through March.

With large windows and two entrances facing on to Bowery, the interiors are simple with a white-box style and the space is an ideal blank canvas to curate your ideal pop-up experience. This space is flexible in the scope for scale and set-up and is open to hosting a range of event types.

Close to 2Av and Bleeker St Subway station and surrounded by designer retailers, art galleries and popular restaurants, this is a vibrant high foot traffic area to host innovative and creative events and activations.","This bright and spacious 3,800 sq ft gallery space Bowery is perfect for art exhibitions, creative events and fashion showrooms.

The interiors are simple with a white-box style and the space is an ideal blank canvas to curate your ideal pop-up experience",,New York,10012,Art Gallery,,Air Conditioning;Electricity;Handicap Accessible;Heating;Lighting;Street Level;Internet;Window Display;Toilets;Whitebox / Minimal,Pop-Up Store;Fashion Showroom;Photoshoot & Filming,new-york
3319,27007,1,,340.0,9500.0,425.0,2380.0,True,50.0,,Soho Conference Room (6 people),"In the heart of Soho, NYC we offer fully furnished conference rooms. This meeting room can host up to 6 guests and has a whiteboard and Video conferencing system.

AMENITIES:
• Fiber-Optic Internet/ WiFi
• Video Conference (upon request)
• Whiteboard
• Sound Cancellation Phonebooths (upon availability)
• Coffee, Tea, Espresso Drinks and Filtered Water
• Kitchen 
• Community Manager onsite
• Outside Catering Is Allowed (cleaning fee may apply)
• Catering Options Available
• Minutes away from all the major subway lines (A, C, E, B, D, F, M, N, Q, R, W, 6 & 1)

* We require a 3-hour minimum booking during weekends.
** If you'll have catering in the meeting rooms, we will charge a cleaning fee.
*** In the event that the room is not returned to its original condition, the client will be responsible for a cleaning fee ranging from $75 to $150, depending on the size of the room.",,,New York,10013,Meeting Space,,Air Conditioning;Furniture;Electricity;Heating;Kitchen;Lighting;Security System;Internet;Office Equipment;Toilets;Bathroom;Elevator;Industrial;Water Access;Concierge;Animals Friendly,Corporate Event;Conference;Meeting,new-york
3333,30093,1,7.0,2800.0,,2800.0,14000.0,True,280.0,,Large Gallery Space for Events & More,"Space Specs:
14th floor.
3,800 square feet, Occupancy approx. 200 people.
5 minute walk from Bryant Park, Times Square, and Penn Station.
Door-to-door cargo elevator access and 3 pedestrian elevators.

*Any events that run past 12am will be subject to an additional $400 per hour*

Required Fees 

Booking Fee
- Full payment required on hourly rentals.
-A 50% deposit is required to secure reservation on full day rentals.

Security
*If your event requires security, additional fees will be discussed during booking.*

Cancellation Policy:
*Refunds will not be issued to cancellations made within 10 days of the event*

We only accept inquiries through the platform. 
We are pleased to offer a special discount ($200 off)on Our venue in November!",,,New York,10018,Art Gallery,,Air Conditioning;Furniture;Garment Rack;Electricity;Heating;Kitchen;Lighting;Stock Room;Internet;Window Display;Office Equipment;Sound & Video Equipment;Toilets;Living Space;Stunning View;Bathroom;Elevator;Whitebox / Minimal;Industrial;Multiple Rooms;Water Access;Smoking Area;Soundproof,Fashion Show;Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Shopping Mall;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Office;Shop Share;Photo Shooting,new-york
3338,32955,1,,1020.0,,1275.0,,True,150.0,,Intimate Event Space at the Heart of SoHo,"In the heart of Soho, NYC, we offer fully furnished conference rooms. With plenty of light and modern wood furnishings, it will bring an open and inviting feel to your guests!  This meeting room can host up to 16 guests and has a whiteboard, and an AirPlay projector. 

The Lounge provides an ideal setting for family receptions and intimate gatherings. Whether you need extra space for mingling or hosting breakout sessions, you can easily add The Lounge to your event. This versatile area can either be incorporated as an extension of our main venue or kept separate to create a dedicated bar area or catering space.

AMENITIES:
• Fiber-Optic Internet/ WiFi
• Video Conference 
• Projector w/ Screen 
• Whiteboards
• Sound Cancellation Phonebooths (upon availability)
• Coffee, Tea, Espresso Drinks, and Filtered Water
• Kitchen
• Community Manager onsite
• Outside Catering Is Allowed (cleaning fee may apply)
• Catering Options Available 
• Minutes away from all the major subway lines (A, C, E, B, D, F, M, N, Q, R, W, 6, 1)

*We require a 3-hour minimum booking during weekends.
** If you'll have catering in the meeting rooms, we will charge a cleaning fee.
*** In the event that the room is not returned to its original condition, the client will be responsible for a cleaning fee ranging from $75 to $150, depending on the size of the room.",,,New York,10013,Meeting Space,,Air Conditioning;Furniture;Electricity;Heating;Kitchen;Lighting;Security System;Internet;Office Equipment;Sound & Video Equipment;Toilets;Bathroom;Elevator;Industrial;Water Access;Concierge;Animals Friendly,Corporate Event;Conference;Meeting,new-york
3344,35419,1,,2600.0,30713.0,2600.0,13650.0,False,,3000 SQFT Soho Haven Loft with Private Elevator,3000 SQFT Soho Haven Loft with Private Elevator,"Discover luxury and tranquility in the heart of Soho, offering an exceptional venue for various events, good for showrooms, private parties, etc. This rare and remarkable 3,000 sq. ft. corner loft showcases 14' soaring ceilings and stunning open views of the historic district through 14 enormous windows.

An exclusive key-in elevator provides direct access to the unit, which boasts a personal sauna, extensive entertainment space, and the flexibility of up to 3 bedrooms. Throughout the unit, CityQuiet windows ensure complete soundproofing. On-demand housekeeping and concierge services are available to enhance your stay or event.

Open to inquiries for events or commercial purposes.

THE SPACE
A lengthy and expansive hallway leads to a dramatic corner Living/Dining room, flooded with natural sunlight and iconic Soho vistas visible through massive double-hung windows. The wide-planked oak floors exude elegance.

The sleek chef's kitchen, equipped with top-of-the-line Sub Zero and Viking appliances, seamlessly integrates with the entertaining space. The dining room comfortably seats up to 10 guests, extendable with additional extensions for larger gatherings.

Three exceptionally quiet bedrooms and two beautifully renovated bathrooms, including a sauna, provide a serene retreat to unwind and relax. The middle bedroom currently functions as an office/den but can readily accommodate 1-2 beds at no extra cost, catering to diverse event needs.

Additional amenities encompass central air-conditioning, a washer-dryer, iron, steamer, Lutron lighting on dimmers, Smart TVs, personal sauna, and a second set of interior windows ensuring a pin-drop quiet ambiance. All windows are soundproofed with double-paned glass.

Nestled in a 4-unit boutique condominium on one of Soho's finest blocks, this space offers proximity to excellent restaurants, world-class shopping, and convenient access to major transportation lines.

For art enthusiasts, this site was the original location of the esteemed 303 Gallery.

Additional sleeping arrangements are available, including surprisingly comfortable Japanese mats with a queen bed kit, accommodating up to 6 guests upon request. This versatile space welcomes large groups and ensures a memorable experience for various event types.","Discover luxury and tranquility in the heart of Soho, offering an exceptional venue for various events, good for showrooms, private parties, etc.",,New York,10012,Apartment / Loft,,Air Conditioning;Furniture;Electricity;Heating;Kitchen;Lighting;Security System;Internet;Window Display;Toilets;Living Space;Stunning View;Bathroom;Elevator;Industrial;Multiple Rooms;Water Access;Animals Friendly;Soundproof;Terrace,Private Sale;Art Opening;Late Night Event (after 10pm);Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming;Conference;Food & Beverage;Meeting;Office;Shop Share;Photo Shooting,new-york
3360,13949,1,360.0,9000.0,90000.0,14500.0,35000.0,False,,Mixed Use Event Space in Greenwich Village,Mixed Use Event Space in Greenwich Village,"Situated in the heart of Greenwich Village, this multipurpose chic venue can be reimagined to suit your vision to deliver an entirely unique experience for your event guests or customers. The venue has two spaces, one with 5,000 sq ft and one with 3,000 sq ft. Both are a wonderful opportunity to open a Pop-Up Store or Showroom.

The space layout allows brand or retailersto craft their pop-up to a seating arrangement of their preference, whether theatre-seated arrangement, open floor plan, or both.
For a booking, please specify the amount of chairs or tables you will need. We can comfortably fit up to 500 standing guests and you are also able to bring your own catering or supplies. 

With a stylish atmosphere, this space is a great opportunity tp expand your reach with a unique and unforgettable pop-up experience.","Situated in the heart of Greenwich Village, this multipurpose chic venue can be reimagined to suit your vision to deliver an entirely unique experience for your event guests or customers.",Greenwich Village,New York,10011,Hall,,Air Conditioning;Electricity;Heating;Lighting;Street Level;Toilets;Bar,Fashion Show;Private Sale;Art Opening;Product Launch;Pop-Up Store;Fashion Showroom;Food Event;Corporate Event;Photoshoot & Filming,new-york
